Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,Strategy,OCO,Time,Cancel,
MNQ MAR24,Buy to cover,Limit,1,16924.50,16924.50,Filled,1,16924.5,0,K.Chan Offset 3 C,BlackBird,5b481ccf-caed-4255-be5e-0f9b77ba13ef1514366607,12/21/2023 8:19:26 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16926.00,16926.00,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,56334d19-e39b-4b0f-aa40-a4b3a21f60421239008215,12/21/2023 8:19:21 PM,,
MNQ MAR24,Buy to cover,Limit,1,16925.00,16925.00,Filled,1,16925,0,K.Chan Offset 2 B,BlackBird,56334d19-e39b-4b0f-aa40-a4b3a21f60421239008215,12/21/2023 8:19:21 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16926.00,16926.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,f82b0669-2aca-4037-8d1c-d492d2c218f11863793572,12/21/2023 8:19:18 PM,,
MNQ MAR24,Buy to cover,Limit,1,16925.25,16925.25,Filled,1,16925.25,0,K.Chan Offset 1 A,BlackBird,f82b0669-2aca-4037-8d1c-d492d2c218f11863793572,12/21/2023 8:19:17 PM,,
MNQ MAR24,Sell short,Market,1,16925.50,16925.50,Filled,1,16925.75,0,Sell Market Entry C,BlackBird,,12/21/2023 8:18:12 PM,,
MNQ MAR24,Sell short,Market,1,16925.50,16925.50,Filled,1,16925.75,0,Sell Market Entry B,BlackBird,,12/21/2023 8:18:12 PM,,
MNQ MAR24,Sell short,Market,1,16925.50,16925.50,Filled,1,16925.75,0,Sell Market Entry A,BlackBird,,12/21/2023 8:18:12 PM,,
MNQ MAR24,Buy to cover,Market,3,0,0,Filled,3,16953.5,0,Close Short,BlackBird,,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.00,16950.00,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,f9813180-a7a8-4485-8318-19f5b546e07f2138583358,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.75,16955.50,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,f9813180-a7a8-4485-8318-19f5b546e07f2138583358,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.50,16951.00,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,649f0bef-8458-493f-8325-7ccf37b29872336210929,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.75,16953.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,649f0bef-8458-493f-8325-7ccf37b29872336210929,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.50,16950.50,Rejected: Order 'b6c206a97c284829918a42b7baedf821' can't be submitted: The OCO ID ‘8c1bab1d-a7ef-44d9-909b-2a07e5ca0bc61872276971’ cannot be reused. Please use a new OCO ID.,0,0,1,K.Chan Offset 2 B,BlackBird,8c1bab1d-a7ef-44d9-909b-2a07e5ca0bc61872276971,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.75,16953.50,Rejected: Buy stop or buy stop limit orders can't be placed below the market.,0,0,1,Stop Loss Keltner channel B,BlackBird,8c1bab1d-a7ef-44d9-909b-2a07e5ca0bc61872276971,12/21/2023 6:00:00 PM,,
MNQ MAR24,Sell short,Market,1,16952.00,16952.00,Filled,1,16953,0,Sell Market Entry C,BlackBird,,12/21/2023 6:00:00 PM,,
MNQ MAR24,Sell short,Market,1,16952.00,16952.00,Filled,1,16951,0,Sell Market Entry B,BlackBird,,12/21/2023 6:00:00 PM,,
MNQ MAR24,Sell short,Market,1,16952.00,16952.00,Filled,1,16951,0,Sell Market Entry A,BlackBird,,12/21/2023 6:00:00 PM,,
MNQ MAR24,Buy to cover,Limit,1,16949.50,16949.50,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,ad3de462-3766-434d-b051-66d0aaed2e9845392056,12/21/2023 4:21:41 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.00,16950.00,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,1f4cac04-b49f-4df5-85aa-14c8036cde4e963051242,12/21/2023 4:21:41 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.50,16950.50,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,fac5c3d0-baa5-4cd7-9b1d-bb142314ab6b396906271,12/21/2023 4:21:41 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.25,16952.25,Filled,1,16952.5,0,Stop Loss Keltner channel C,BlackBird,ad3de462-3766-434d-b051-66d0aaed2e9845392056,12/21/2023 4:21:41 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.25,16952.25,Filled,1,16952.5,0,Stop Loss Keltner channel B,BlackBird,1f4cac04-b49f-4df5-85aa-14c8036cde4e963051242,12/21/2023 4:21:41 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.25,16952.25,Filled,1,16952.5,0,Stop Loss Keltner channel A,BlackBird,fac5c3d0-baa5-4cd7-9b1d-bb142314ab6b396906271,12/21/2023 4:21:41 PM,,
MNQ MAR24,Sell short,Market,1,16951.25,16951.25,Filled,1,16951.25,0,Sell Market Entry C,BlackBird,,12/21/2023 4:21:02 PM,,
MNQ MAR24,Sell short,Market,1,16951.25,16951.25,Filled,1,16951.25,0,Sell Market Entry B,BlackBird,,12/21/2023 4:21:02 PM,,
MNQ MAR24,Sell short,Market,1,16951.25,16951.25,Filled,1,16951.25,0,Sell Market Entry A,BlackBird,,12/21/2023 4:21:02 PM,,
MNQ MAR24,Sell,Limit,1,16952.25,16952.25,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,9553ff7b-ba42-455e-b95b-14d0c02a031736045107,12/21/2023 3:50:00 PM,,
MNQ MAR24,Sell,Stop Market,1,16951.25,16951.25,Filled,1,16950.5,0,Stop Loss Keltner channel C,BlackBird,9553ff7b-ba42-455e-b95b-14d0c02a031736045107,12/21/2023 3:50:00 PM,,
MNQ MAR24,Sell,Stop Market,1,16949.50,16949.50,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,13cbd7cd-e1b9-4e9b-9cec-85b06c42e4f8510283929,12/21/2023 3:50:00 PM,,
MNQ MAR24,Sell,Stop Market,1,16949.50,16949.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,a59d892a-fa67-480b-b637-3664db79ca89762666960,12/21/2023 3:50:00 PM,,
MNQ MAR24,Sell,Limit,1,16951.25,16951.25,Filled,1,16951.25,0,K.Chan Offset 2 B,BlackBird,13cbd7cd-e1b9-4e9b-9cec-85b06c42e4f8510283929,12/21/2023 3:50:00 PM,,
MNQ MAR24,Sell,Limit,1,16950.75,16950.75,Filled,1,16950.75,0,K.Chan Offset 1 A,BlackBird,a59d892a-fa67-480b-b637-3664db79ca89762666960,12/21/2023 3:50:00 PM,,
MNQ MAR24,Buy,Market,1,16944.75,16944.75,Filled,1,16949.75,0,Buy Market Entry C,BlackBird,,12/21/2023 3:49:59 PM,,
MNQ MAR24,Buy,Market,1,16944.75,16944.75,Filled,1,16949.75,0,Buy Market Entry B,BlackBird,,12/21/2023 3:49:59 PM,,
MNQ MAR24,Buy,Market,1,16944.75,16944.75,Filled,1,16950.25,0,Buy Market Entry A,BlackBird,,12/21/2023 3:49:59 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16951.50,16951.50,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,ed7b4506-a54c-4c5f-bfa0-f29301b807a7853765400,12/21/2023 3:46:44 PM,,
MNQ MAR24,Buy to cover,Limit,1,16950.50,16950.50,Filled,1,16950.5,0,K.Chan Offset 3 C,BlackBird,ed7b4506-a54c-4c5f-bfa0-f29301b807a7853765400,12/21/2023 3:46:43 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.50,16952.50,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,f7ecc37f-4c42-4886-8d65-2fee0e0235c9509760742,12/21/2023 3:46:42 PM,,
MNQ MAR24,Buy to cover,Limit,1,16951.00,16951.00,Filled,1,16951,0,K.Chan Offset 2 B,BlackBird,f7ecc37f-4c42-4886-8d65-2fee0e0235c9509760742,12/21/2023 3:46:42 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16952.75,16952.75,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,5aceb191-808f-4da9-9d12-0df545227846350107827,12/21/2023 3:46:42 PM,,
MNQ MAR24,Buy to cover,Limit,1,16951.25,16951.25,Filled,1,16951.25,0,K.Chan Offset 1 A,BlackBird,5aceb191-808f-4da9-9d12-0df545227846350107827,12/21/2023 3:46:41 PM,,
MNQ MAR24,Sell short,Market,1,16952.25,16952.25,Filled,1,16952.5,0,Sell Market Entry C,BlackBird,,12/21/2023 3:46:38 PM,,
MNQ MAR24,Sell short,Market,1,16952.25,16952.25,Filled,1,16952.5,0,Sell Market Entry B,BlackBird,,12/21/2023 3:46:38 PM,,
MNQ MAR24,Sell short,Market,1,16952.25,16952.25,Filled,1,16952.5,0,Sell Market Entry A,BlackBird,,12/21/2023 3:46:38 PM,,
MNQ MAR24,Sell,Limit,1,16947.50,16947.50,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,59c9a412-5267-499f-bd5e-f40b988305931395492939,12/21/2023 3:39:55 PM,,
MNQ MAR24,Sell,Limit,1,16947.00,16947.00,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,17a32345-db28-444d-9bd7-adec706e0b761201218314,12/21/2023 3:39:55 PM,,
MNQ MAR24,Sell,Limit,1,16946.50,16946.50,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,04966d5b-549f-4c77-bd9e-db24526cdd88422825208,12/21/2023 3:39:55 PM,,
MNQ MAR24,Sell,Stop Market,1,16945.50,16945.50,Filled,1,16945.5,0,Stop Loss Keltner channel C,BlackBird,59c9a412-5267-499f-bd5e-f40b988305931395492939,12/21/2023 3:39:54 PM,,
MNQ MAR24,Sell,Stop Market,1,16945.50,16945.50,Filled,1,16945.5,0,Stop Loss Keltner channel B,BlackBird,17a32345-db28-444d-9bd7-adec706e0b761201218314,12/21/2023 3:39:54 PM,,
MNQ MAR24,Sell,Stop Market,1,16945.50,16945.50,Filled,1,16945.5,0,Stop Loss Keltner channel A,BlackBird,04966d5b-549f-4c77-bd9e-db24526cdd88422825208,12/21/2023 3:39:54 PM,,
MNQ MAR24,Buy,Market,1,16945.75,16945.75,Filled,1,16945.75,0,Buy Market Entry C,BlackBird,,12/21/2023 3:39:53 PM,,
MNQ MAR24,Buy,Market,1,16945.75,16945.75,Filled,1,16945.75,0,Buy Market Entry B,BlackBird,,12/21/2023 3:39:53 PM,,
MNQ MAR24,Buy,Market,1,16945.75,16945.75,Filled,1,16945.75,0,Buy Market Entry A,BlackBird,,12/21/2023 3:39:53 PM,,
MNQ MAR24,Sell,Stop Market,1,16948.25,16948.25,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,5d161c75-b4a8-471b-8d22-255e92919ffa31876488,12/21/2023 3:38:53 PM,,
MNQ MAR24,Sell,Stop Market,1,16948.25,16948.25,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,ba259a8f-1079-4d9e-951a-d0cde16b7575503508429,12/21/2023 3:38:53 PM,,
MNQ MAR24,Sell,Limit,1,16949.25,16949.25,Filled,1,16949.25,0,K.Chan Offset 3 C,BlackBird,5d161c75-b4a8-471b-8d22-255e92919ffa31876488,12/21/2023 3:38:53 PM,,
MNQ MAR24,Sell,Limit,1,16948.75,16948.75,Filled,1,16949.25,0,K.Chan Offset 2 B,BlackBird,ba259a8f-1079-4d9e-951a-d0cde16b7575503508429,12/21/2023 3:38:53 PM,,
MNQ MAR24,Sell,Stop Market,1,16947.50,16947.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,af013d94-6eec-47a8-b782-4ec4348dc955842812771,12/21/2023 3:38:53 PM,,
MNQ MAR24,Sell,Limit,1,16948.50,16948.50,Filled,1,16948.5,0,K.Chan Offset 1 A,BlackBird,af013d94-6eec-47a8-b782-4ec4348dc955842812771,12/21/2023 3:38:53 PM,,
MNQ MAR24,Buy,Market,1,16948.25,16948.25,Filled,1,16947.5,0,Buy Market Entry C,BlackBird,,12/21/2023 3:38:45 PM,,
MNQ MAR24,Buy,Market,1,16948.25,16948.25,Filled,1,16947.75,0,Buy Market Entry B,BlackBird,,12/21/2023 3:38:45 PM,,
MNQ MAR24,Buy,Market,1,16948.25,16948.25,Filled,1,16947.75,0,Buy Market Entry A,BlackBird,,12/21/2023 3:38:45 PM,,
MNQ MAR24,Sell,Stop Market,1,16931.75,16931.75,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,8e8e7032-45c2-480c-84fa-3a7520e51a47628396438,12/21/2023 3:31:14 PM,,
MNQ MAR24,Sell,Limit,1,16932.75,16932.75,Filled,1,16932.75,0,K.Chan Offset 3 C,BlackBird,8e8e7032-45c2-480c-84fa-3a7520e51a47628396438,12/21/2023 3:31:14 PM,,
MNQ MAR24,Sell,Stop Market,1,16931.50,16931.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,81a73ece-86b0-4e5e-9abc-5edfdc2905a41372152110,12/21/2023 3:31:13 PM,,
MNQ MAR24,Sell,Stop Market,1,16931.75,16931.75,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,a35694cf-b6bd-45b8-82ad-8ecc284619831181626538,12/21/2023 3:31:13 PM,,
MNQ MAR24,Sell,Limit,1,16932.50,16932.50,Filled,1,16932.5,0,K.Chan Offset 2 B,BlackBird,a35694cf-b6bd-45b8-82ad-8ecc284619831181626538,12/21/2023 3:31:13 PM,,
MNQ MAR24,Sell,Limit,1,16932.25,16932.00,Filled,1,16932.25,0,K.Chan Offset 1 A,BlackBird,81a73ece-86b0-4e5e-9abc-5edfdc2905a41372152110,12/21/2023 3:31:13 PM,,
MNQ MAR24,Buy,Market,1,16931.25,16931.25,Filled,1,16931.75,0,Buy Market Entry C,BlackBird,,12/21/2023 3:31:12 PM,,
MNQ MAR24,Buy,Market,1,16931.25,16931.25,Filled,1,16931.75,0,Buy Market Entry B,BlackBird,,12/21/2023 3:31:12 PM,,
MNQ MAR24,Buy,Market,1,16931.25,16931.25,Filled,1,16931.75,0,Buy Market Entry A,BlackBird,,12/21/2023 3:31:12 PM,,
MNQ MAR24,Buy to cover,Limit,1,16911.00,16911.00,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,7777622a-c067-4353-8dca-e1b9ebfb02241842440797,12/21/2023 3:25:13 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16912.25,16912.25,Filled,1,16912.5,0,Stop Loss Keltner channel C,BlackBird,7777622a-c067-4353-8dca-e1b9ebfb02241842440797,12/21/2023 3:25:13 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16912.75,16912.75,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,48c9c9ff-f6f9-4ff4-b893-e75bf1396efc1376615089,12/21/2023 3:25:07 PM,,
MNQ MAR24,Buy to cover,Limit,1,16911.25,16911.25,Filled,1,16911.25,0,K.Chan Offset 2 B,BlackBird,48c9c9ff-f6f9-4ff4-b893-e75bf1396efc1376615089,12/21/2023 3:25:07 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16912.75,16912.75,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,bc8b7c80-7ea9-40ee-89bf-a314d959740a1821659982,12/21/2023 3:25:06 PM,,
MNQ MAR24,Buy to cover,Limit,1,16911.75,16911.75,Filled,1,16911.75,0,K.Chan Offset 1 A,BlackBird,bc8b7c80-7ea9-40ee-89bf-a314d959740a1821659982,12/21/2023 3:25:06 PM,,
MNQ MAR24,Sell short,Market,1,16912.75,16912.75,Filled,1,16912.25,0,Sell Market Entry C,BlackBird,,12/21/2023 3:25:03 PM,,
MNQ MAR24,Sell short,Market,1,16912.75,16912.75,Filled,1,16912.25,0,Sell Market Entry B,BlackBird,,12/21/2023 3:25:03 PM,,
MNQ MAR24,Sell short,Market,1,16912.75,16912.75,Filled,1,16912.25,0,Sell Market Entry A,BlackBird,,12/21/2023 3:25:03 PM,,
MNQ MAR24,Buy to cover,Limit,1,16889.00,16889.00,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,263c205c-693f-414b-a710-23551463d118915246419,12/21/2023 3:11:41 PM,,
MNQ MAR24,Buy to cover,Limit,1,16889.50,16889.50,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,d33ee80e-5122-41c2-a80a-05e00d1574331274179357,12/21/2023 3:11:41 PM,,
MNQ MAR24,Buy to cover,Limit,1,16890.00,16890.00,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,ea1e0216-54c4-411a-a25d-221328d4669b1174046176,12/21/2023 3:11:40 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16891.00,16891.00,Filled,1,16891,0,Stop Loss Keltner channel C,BlackBird,263c205c-693f-414b-a710-23551463d118915246419,12/21/2023 3:11:40 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16891.00,16891.00,Filled,1,16891,0,Stop Loss Keltner channel B,BlackBird,d33ee80e-5122-41c2-a80a-05e00d1574331274179357,12/21/2023 3:11:40 PM,,
MNQ MAR24,Buy to cover,Stop Market,1,16891.00,16891.00,Filled,1,16891,0,Stop Loss Keltner channel A,BlackBird,ea1e0216-54c4-411a-a25d-221328d4669b1174046176,12/21/2023 3:11:40 PM,,
MNQ MAR24,Sell short,Market,1,16890.75,16890.75,Filled,1,16890.75,0,Sell Market Entry C,BlackBird,,12/21/2023 3:11:39 PM,,
MNQ MAR24,Sell short,Market,1,16890.75,16890.75,Filled,1,16890.75,0,Sell Market Entry B,BlackBird,,12/21/2023 3:11:39 PM,,
MNQ MAR24,Sell short,Market,1,16890.75,16890.75,Filled,1,16890.75,0,Sell Market Entry A,BlackBird,,12/21/2023 3:11:39 PM,,
MNQ MAR24,Sell,Limit,1,16889.00,16889.00,Cancelled,0,0,1,K.Chan Offset 3 C,,88ab0f8d-30f7-4007-b78b-57f819c48602620317271,12/21/2023 2:54:18 PM,,
MNQ MAR24,Sell,Limit,1,16888.50,16888.50,Cancelled,0,0,1,K.Chan Offset 2 B,,4726729b-1925-4285-a01e-ee5b6c00200f808372754,12/21/2023 2:54:18 PM,,
MNQ MAR24,Sell,Limit,1,16888.00,16888.00,Cancelled,0,0,1,K.Chan Offset 1 A,,289a420c-f03c-4a66-9d98-1d6b1439745e1633328924,12/21/2023 2:54:18 PM,,
MNQ MAR24,Sell,Stop Market,1,16888.00,16886.00,Filled,1,16886,0,Stop Loss Keltner channel C,,88ab0f8d-30f7-4007-b78b-57f819c48602620317271,12/21/2023 2:54:18 PM,,
MNQ MAR24,Sell,Stop Market,1,16888.00,16886.00,Filled,1,16886,0,Stop Loss Keltner channel B,,4726729b-1925-4285-a01e-ee5b6c00200f808372754,12/21/2023 2:54:18 PM,,
MNQ MAR24,Sell,Stop Market,1,16888.00,16886.00,Filled,1,16886,0,Stop Loss Keltner channel A,,289a420c-f03c-4a66-9d98-1d6b1439745e1633328924,12/21/2023 2:54:18 PM,,
MNQ MAR24,Buy,Market,1,16886.75,16886.75,Filled,1,16887,0,Buy Market Entry C,,,12/21/2023 2:53:58 PM,,
MNQ MAR24,Buy,Market,1,16886.75,16886.75,Filled,1,16887,0,Buy Market Entry B,,,12/21/2023 2:53:58 PM,,
MNQ MAR24,Buy,Market,1,16886.75,16886.75,Filled,1,16887,0,Buy Market Entry A,,,12/21/2023 2:53:58 PM,,
MNQ MAR24,Sell,Limit,1,16892.00,16892.00,Cancelled,0,0,1,K.Chan Offset 3 C,,57a32044-789b-4803-8fc3-1cda8c4fd0c0413313251,12/21/2023 2:53:55 PM,,
MNQ MAR24,Sell,Limit,1,16891.50,16891.50,Cancelled,0,0,1,K.Chan Offset 2 B,,7cc55309-a5d7-43ed-ac73-b82af17586ae1125191552,12/21/2023 2:53:55 PM,,
MNQ MAR24,Sell,Limit,1,16891.00,16891.00,Cancelled,0,0,1,K.Chan Offset 1 A,,95b53dd6-7dc0-4392-b62a-75cebfd3fba71942604669,12/21/2023 2:53:55 PM,,
MNQ MAR24,Sell,Stop Market,1,16891.50,16887.75,Filled,1,16887.75,0,Stop Loss Keltner channel C,,57a32044-789b-4803-8fc3-1cda8c4fd0c0413313251,12/21/2023 2:53:54 PM,,
MNQ MAR24,Sell,Stop Market,1,16891.50,16887.75,Filled,1,16887.75,0,Stop Loss Keltner channel B,,7cc55309-a5d7-43ed-ac73-b82af17586ae1125191552,12/21/2023 2:53:54 PM,,
MNQ MAR24,Sell,Stop Market,1,16891.50,16887.75,Filled,1,16887.75,0,Stop Loss Keltner channel A,,95b53dd6-7dc0-4392-b62a-75cebfd3fba71942604669,12/21/2023 2:53:54 PM,,
MNQ MAR24,Buy,Market,1,16890.25,16890.25,Filled,1,16890.25,0,Buy Market Entry C,,,12/21/2023 2:53:48 PM,,
MNQ MAR24,Buy,Market,1,16890.25,16890.25,Filled,1,16890.25,0,Buy Market Entry B,,,12/21/2023 2:53:48 PM,,
MNQ MAR24,Buy,Market,1,16890.25,16890.25,Filled,1,16890.25,0,Buy Market Entry A,,,12/21/2023 2:53:48 PM,,
MNQ MAR24,Sell,Limit,1,16898.00,16898.00,Cancelled,0,0,1,K.Chan Offset 3 C,,bd3f84ae-9894-4f27-b55e-9f0c19f595f9966831020,12/21/2023 2:53:26 PM,,
MNQ MAR24,Sell,Limit,1,16897.50,16897.50,Cancelled,0,0,1,K.Chan Offset 2 B,,74fcde23-27d6-413f-ad33-c7b3eaca1aed1262994158,12/21/2023 2:53:25 PM,,
MNQ MAR24,Sell,Limit,1,16897.00,16897.00,Cancelled,0,0,1,K.Chan Offset 1 A,,7b81e370-f45b-4688-ad64-383cac541ec6137426298,12/21/2023 2:53:25 PM,,
MNQ MAR24,Sell,Stop Market,1,16895.25,16895.00,Filled,1,16895,0,Stop Loss Keltner channel C,,bd3f84ae-9894-4f27-b55e-9f0c19f595f9966831020,12/21/2023 2:53:25 PM,,
MNQ MAR24,Sell,Stop Market,1,16895.25,16895.00,Filled,1,16895,0,Stop Loss Keltner channel B,,74fcde23-27d6-413f-ad33-c7b3eaca1aed1262994158,12/21/2023 2:53:25 PM,,
MNQ MAR24,Sell,Stop Market,1,16895.25,16895.00,Filled,1,16895,0,Stop Loss Keltner channel A,,7b81e370-f45b-4688-ad64-383cac541ec6137426298,12/21/2023 2:53:25 PM,,
MNQ MAR24,Buy,Market,1,16895.25,16895.25,Filled,1,16895.5,0,Buy Market Entry C,,,12/21/2023 2:53:00 PM,,
MNQ MAR24,Buy,Market,1,16895.25,16895.25,Filled,1,16895.5,0,Buy Market Entry B,,,12/21/2023 2:53:00 PM,,
MNQ MAR24,Buy,Market,1,16895.25,16895.25,Filled,1,16895.5,0,Buy Market Entry A,,,12/21/2023 2:53:00 PM,,
MNQ MAR24,Sell,Limit,1,16928.00,16928.00,Cancelled,0,0,1,K.Chan Offset 3 C,,7cb302e6-5120-422b-8219-47c4a1971e7a690779185,12/21/2023 9:34:32 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.50,16926.50,Filled,1,16926.5,0,Stop Loss Keltner channel C,,7cb302e6-5120-422b-8219-47c4a1971e7a690779185,12/21/2023 9:34:32 AM,,
MNQ MAR24,Sell,Market,1,0,0,Filled,1,16926,0,Stop Loss Keltner channel A,,,12/21/2023 9:34:31 AM,,
MNQ MAR24,Sell,Limit,1,16927.75,16927.75,Cancelled,0,0,1,K.Chan Offset 2 B,,26d48322-8751-45db-aa5f-09eb607d6ddc2103032136,12/21/2023 9:34:31 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.25,16926.25,Cancelled,0,0,1,Stop Loss Keltner channel A,,a3f90340-b4e6-413a-b6c6-79cc80907aa7247691165,12/21/2023 9:34:31 AM,,
MNQ MAR24,Sell,Limit,1,16927.50,16927.25,Cancelled,0,0,1,K.Chan Offset 1 A,,a3f90340-b4e6-413a-b6c6-79cc80907aa7247691165,12/21/2023 9:34:31 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.25,16926.25,Filled,1,16926.25,0,Stop Loss Keltner channel B,,26d48322-8751-45db-aa5f-09eb607d6ddc2103032136,12/21/2023 9:34:31 AM,,
MNQ MAR24,Buy,Market,1,16926.75,16926.75,Filled,1,16927,0,Buy Market Entry C,,,12/21/2023 9:34:31 AM,,
MNQ MAR24,Buy,Market,1,16926.75,16926.75,Filled,1,16927,0,Buy Market Entry B,,,12/21/2023 9:34:31 AM,,
MNQ MAR24,Buy,Market,1,16926.75,16926.75,Filled,1,16927,0,Buy Market Entry A,,,12/21/2023 9:34:31 AM,,
MNQ MAR24,Sell,Limit,1,16928.75,16928.75,Cancelled,0,0,1,K.Chan Offset 3 C,,d44eeac1-6ff7-479e-bda3-3b4d4396b1c7909245954,12/21/2023 9:34:30 AM,,
MNQ MAR24,Sell,Limit,1,16928.25,16928.25,Cancelled,0,0,1,K.Chan Offset 2 B,,e0e32864-02f0-410c-9b08-87399048c817643261812,12/21/2023 9:34:30 AM,,
MNQ MAR24,Sell,Limit,1,16927.75,16927.75,Cancelled,0,0,1,K.Chan Offset 1 A,,424b1893-550c-4ff8-a93f-017d553cd1c31149030795,12/21/2023 9:34:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.75,16926.75,Filled,1,16926.75,0,Stop Loss Keltner channel C,,d44eeac1-6ff7-479e-bda3-3b4d4396b1c7909245954,12/21/2023 9:34:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.75,16926.75,Filled,1,16926.75,0,Stop Loss Keltner channel B,,e0e32864-02f0-410c-9b08-87399048c817643261812,12/21/2023 9:34:30 AM,,
MNQ MAR24,Sell,Stop Market,1,16926.75,16926.75,Filled,1,16926.75,0,Stop Loss Keltner channel A,,424b1893-550c-4ff8-a93f-017d553cd1c31149030795,12/21/2023 9:34:30 AM,,
MNQ MAR24,Buy,Market,1,16926.25,16926.25,Filled,1,16927.75,0,Buy Market Entry C,,,12/21/2023 9:34:30 AM,,
MNQ MAR24,Buy,Market,1,16926.25,16926.25,Filled,1,16927.25,0,Buy Market Entry B,,,12/21/2023 9:34:29 AM,,
MNQ MAR24,Buy,Market,1,16926.25,16926.25,Filled,1,16927.25,0,Buy Market Entry A,,,12/21/2023 9:34:29 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16928,0,Stop Loss Keltner channel C,,,12/21/2023 9:34:29 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16928.5,0,Stop Loss Keltner channel B,,,12/21/2023 9:34:29 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,16928.75,0,Stop Loss Keltner channel A,,,12/21/2023 9:34:28 AM,,
MNQ MAR24,Buy to cover,Limit,1,16925.75,16925.75,Cancelled,0,0,1,K.Chan Offset 3 C,,2eecba9b-8240-4e65-a815-2dd00afed1c1244082735,12/21/2023 9:34:28 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,16928.50,16928.50,Cancelled,0,0,1,Stop Loss Keltner channel C,,2eecba9b-8240-4e65-a815-2dd00afed1c1244082735,12/21/2023 9:34:28 AM,,
MNQ MAR24,Buy to cover,Limit,1,16926.25,16926.25,Cancelled,0,0,1,K.Chan Offset 2 B,,6399cf7f-8f6b-4f45-9a65-c73b609851a21472753472,12/21/2023 9:34:28 AM,,
